measnum,projsym,varname,label,strain,sex,value,animal_id,stocknum,strainid
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MOLF/EiJ,f,6.700,797,000550,40
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MOLF/EiJ,f,3.867,866,000550,40
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MOLF/EiJ,f,5.900,869,000550,40
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MRL/MpJ,f,8.500,102,000486,58
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MRL/MpJ,f,4.417,443,000486,58
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MRL/MpJ,f,6.250,103,000486,58
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MRL/MpJ,f,15.33,326,000486,58
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MRL/MpJ,f,0.1000,442,000486,58
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MRL/MpJ,f,0.8833,444,000486,58
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MRL/MpJ,f,5.033,446,000486,58
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MRL/MpJ,f,7.450,389,000486,58
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MRL/MpJ,f,11.17,328,000486,58
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MRL/MpJ,f,14.77,390,000486,58
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOD/ShiLtJ,f,18.80,622,001976,13
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOD/ShiLtJ,f,16.22,42,001976,13
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOD/ShiLtJ,f,20.45,355,001976,13
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOD/ShiLtJ,f,15.53,271,001976,13
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOD/ShiLtJ,f,26.97,203,001976,13
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOD/ShiLtJ,f,20.33,202,001976,13
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOD/ShiLtJ,f,13.70,126,001976,13
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOD/ShiLtJ,f,28.35,124,001976,13
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOD/ShiLtJ,f,26.95,624,001976,13
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOD/ShiLtJ,f,21.65,621,001976,13
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOD/ShiLtJ,f,16.70,43,001976,13
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NON/ShiLtJ,f,13.90,823,002423,34
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NON/ShiLtJ,f,14.20,825,002423,34
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NON/ShiLtJ,f,13.65,192,002423,34
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NON/ShiLtJ,f,17.05,194,002423,34
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NON/ShiLtJ,f,5.917,245,002423,34
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NON/ShiLtJ,f,13.20,248,002423,34
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NON/ShiLtJ,f,9.667,448,002423,34
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NON/ShiLtJ,f,16.63,449,002423,34
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NON/ShiLtJ,f,14.70,453,002423,34
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NON/ShiLtJ,f,25.93,72,002423,34
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NON/ShiLtJ,f,14.53,73,002423,34
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NON/ShiLtJ,f,10.83,822,002423,34
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOR/LtJ,f,9.917,440,002050,106
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOR/LtJ,f,24.42,136,002050,106
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOR/LtJ,f,20.43,275,002050,106
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOR/LtJ,f,12.63,434,002050,106
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOR/LtJ,f,12.15,435,002050,106
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOR/LtJ,f,18.08,804,002050,106
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOR/LtJ,f,13.30,803,002050,106
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOR/LtJ,f,41.40,64,002050,106
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOR/LtJ,f,31.68,62,002050,106
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NOR/LtJ,f,8.517,439,002050,106
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZO/HlLtJ,f,3.233,608,002105,122
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZO/HlLtJ,f,7.600,648,002105,122
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZO/HlLtJ,f,8.733,836,002105,122
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZO/HlLtJ,f,5.500,545,002105,122
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZO/HlLtJ,f,0.06670,546,002105,122
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZO/HlLtJ,f,0.1167,605,002105,122
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZO/HlLtJ,f,1.617,834,002105,122
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZW/LacJ,f,2.183,76,001058,36
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZW/LacJ,f,7.433,78,001058,36
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZW/LacJ,f,6.617,428,001058,36
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZW/LacJ,f,6.933,425,001058,36
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZW/LacJ,f,12.17,342,001058,36
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZW/LacJ,f,11.53,340,001058,36
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZW/LacJ,f,3.950,430,001058,36
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZW/LacJ,f,3.233,432,001058,36
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZW/LacJ,f,3.283,499,001058,36
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,NZW/LacJ,f,10.63,501,001058,36
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PERA/EiJ,f,13.70,600,000930,41
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PERA/EiJ,f,8.617,663,000930,41
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PERA/EiJ,f,4.417,664,000930,41
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PERA/EiJ,f,4.667,683,000930,41
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PERA/EiJ,f,5.283,684,000930,41
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PERA/EiJ,f,7.183,781,000930,41
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PERA/EiJ,f,8.600,782,000930,41
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PERA/EiJ,f,7.533,598,000930,41
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,P/J,f,16.02,695,000679,55
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,P/J,f,2.950,697,000679,55
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,P/J,f,11.12,698,000679,55
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,P/J,f,7.317,701,000679,55
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,P/J,f,10.77,793,000679,55
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,P/J,f,7.817,791,000679,55
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,P/J,f,7.433,741,000679,55
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,P/J,f,7.200,740,000679,55
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PL/J,f,13.23,467,000680,14
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PL/J,f,8.183,49,000680,14
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PL/J,f,13.63,141,000680,14
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PL/J,f,12.22,227,000680,14
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PL/J,f,19.47,228,000680,14
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PL/J,f,14.35,338,000680,14
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PL/J,f,11.68,465,000680,14
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PL/J,f,9.450,466,000680,14
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PL/J,f,15.17,469,000680,14
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PWD/PhJ,f,7.450,594,004660,101
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PWD/PhJ,f,8.617,554,004660,101
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PWD/PhJ,f,0.1167,595,004660,101
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PWD/PhJ,f,8.383,552,004660,101
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,PWD/PhJ,f,6.617,765,004660,101
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,RIIIS/J,f,8.850,681,000683,26
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,RIIIS/J,f,12.67,661,000683,26
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,RIIIS/J,f,8.617,678,000683,26
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,RIIIS/J,f,10.22,660,000683,26
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,RIIIS/J,f,14.58,659,000683,26
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,RIIIS/J,f,8.767,539,000683,26
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,RIIIS/J,f,11.33,538,000683,26
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SEA/GnJ,f,9.583,827,000644,29
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SEA/GnJ,f,7.150,826,000644,29
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SEA/GnJ,f,10.85,768,000644,29
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SEA/GnJ,f,2.567,726,000644,29
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SEA/GnJ,f,0.1167,725,000644,29
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SEA/GnJ,f,4.333,588,000644,29
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SEA/GnJ,f,9.017,587,000644,29
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SJL/J,f,6.750,56,000686,17
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SJL/J,f,11.43,415,000686,17
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SJL/J,f,32.78,414,000686,17
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SJL/J,f,22.82,346,000686,17
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SJL/J,f,33.47,344,000686,17
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SJL/J,f,3.367,143,000686,17
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SJL/J,f,9.967,144,000686,17
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SJL/J,f,1.033,223,000686,17
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SJL/J,f,8.950,224,000686,17
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SJL/J,f,3.267,55,000686,17
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SM/J,f,5.600,636,000687,31
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SM/J,f,4.600,60,000687,31
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SM/J,f,4.783,58,000687,31
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SM/J,f,5.983,496,000687,31
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SM/J,f,14.25,490,000687,31
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SM/J,f,5.150,232,000687,31
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SM/J,f,5.717,150,000687,31
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SM/J,f,5.767,149,000687,31
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SM/J,f,4.650,635,000687,31
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SWR/J,f,17.02,79,000689,12
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SWR/J,f,15.15,159,000689,12
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SWR/J,f,7.967,478,000689,12
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SWR/J,f,13.48,480,000689,12
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SWR/J,f,14.47,706,000689,12
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SWR/J,f,7.450,709,000689,12
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SWR/J,f,8.167,710,000689,12
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SWR/J,f,8.367,420,000689,12
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SWR/J,f,9.300,418,000689,12
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SWR/J,f,21.25,236,000689,12
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SWR/J,f,19.47,235,000689,12
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,SWR/J,f,13,160,000689,12
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,WSB/EiJ,f,7.767,727,001145,42
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,WSB/EiJ,f,8.100,705,001145,42
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,WSB/EiJ,f,5.167,703,001145,42
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,WSB/EiJ,f,7.900,631,001145,42
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,WSB/EiJ,f,11.63,630,001145,42
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,WSB/EiJ,f,8.033,729,001145,42
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,ZALENDE/EiJ,f,10.55,693,001392,80
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,ZALENDE/EiJ,f,12.08,788,001392,80
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,ZALENDE/EiJ,f,5.283,832,001392,80
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,ZALENDE/EiJ,f,5.450,691,001392,80
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,ZALENDE/EiJ,f,20.25,542,001392,80
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,ZALENDE/EiJ,f,15.03,541,001392,80
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,ZALENDE/EiJ,f,9.917,787,001392,80
